Page,Date_surveys,Site,Focal_sp,Plot,Tree,Neighbour_sp_ID,Neighbour_DBH_cm,Neighbour_distance_m,Notes_surveys,Neighbour_DBH_cm_2,Neighbour_DBH_cm_3,Neighbour_DBH_cm_4,Neighbour_DBH_cm_5,Neighbour_DBH_cm_6,Neighbour_DBH_cm_7,Neighbour_DBH_cm_8,Neighbour_DBH_cm_9,Neighbour_DBH_cm_10,Neighbour_DBH_cm_11
18,19/02/2021,BOF,OVAT,D,1,Banksia marginata,4,8.1,,,,,,,,,,,
18,19/02/2021,BOF,OVAT,D,1,Banksia marginata,2,8.6,,,,,,,,,,,
18,19/02/2021,BOF,OVAT,D,1,Banksia marginata,7,8.5,,,,,,,,,,,
18,19/02/2021,BOF,OVAT,D,1,Banksia marginata,8,10,,,,,,,,,,,
18,19/02/2021,BOF,OVAT,D,1,Banksia marginata,5,8.7,,,,,,,,,,,
18,19/02/2021,BOF,OVAT,D,1,Eucalyptus amygdalina,12,2,E to S,,,,,,,,,,
18,19/02/2021,BOF,OVAT,D,1,Banksia marginata,8,2.8,,,,,,,,,,,
18,19/02/2021,BOF,OVAT,D,1,Banksia marginata,7,3.2,,,,,,,,,,,
18,19/02/2021,BOF,OVAT,D,1,Banksia marginata,5,6,,,,,,,,,,,
18,19/02/2021,BOF,OVAT,D,1,Banksia marginata,6,7.2,,,,,,,,,,,
18,19/02/2021,BOF,OVAT,D,1,Banksia marginata,6,8.5,,,,,,,,,,,
18,19/02/2021,BOF,OVAT,D,1,Banksia marginata,4,9.1,,,,,,,,,,,
18,19/02/2021,BOF,OVAT,D,1,Eucalyptus amygdalina,27.1,10,,,,,,,,,,,
18,19/02/2021,BOF,OVAT,D,1,Eucalyptus amygdalina,7,7.8,,,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Banksia marginata,10,8.3,,,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Eucalyptus amygdalina,54.1,10,,,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Banksia marginata,5,8,,,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Banksia marginata,5,6.1,,,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Banksia marginata,4,5.4,,,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Banksia marginata,2,8.5,,,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Banksia marginata,8,8.7,,,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Banksia marginata,12,7.5,,,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Banksia marginata,15,6.2,,,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Banksia marginata,14,3.8,,,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Eucalyptus amygdalina,39.5,10,W to N,,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Banksia marginata,6,10,,,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Banksia marginata,5,9.2,,,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Banksia marginata,6,8.7,,,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Banksia marginata,4,10,,,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Banksia marginata,2.5,6.3,,,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Banksia marginata,8,5.9,,,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Eucalyptus amygdalina,23.6,4.8,,14,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Eucalyptus amygdalina,16.5,3.5,,,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Eucalyptus amygdalina,31.1,3.3,,,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Banksia marginata,13,2.1,,,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Eucalyptus amygdalina,13,1.4,,,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Banksia marginata,6,4,,4,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Banksia marginata,3,4.2,,,,,,,,,,,
18,19/02/2021,BOF,VIMI,C,1,Eucalyptus amygdalina,18,4.4,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Acacia melanoxylon,16,0.5,E to S; nothing for N to E,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Allocasaurina littoralis,9,4.4,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Acacia melanoxylon,8,4.5,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Allocasaurina littoralis,20,4.6,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Eucalyptus amygdalina,12,6.9,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Allocasaurina littoralis,4,7.1,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Banksia marginata,5,8,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Allocasaurina littoralis,35,8.1,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Banksia marginata,3,8.6,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Allocasaurina littoralis,3.5,7,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Allocasaurina littoralis,2,6.7,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Eucalyptus viminalis,1.5,0.8,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Eucalyptus viminalis,1.5,2.7,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Allocasaurina littoralis,2,3.7,S to W,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Allocasaurina littoralis,2,3.9,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Allocasaurina littoralis,5,4.5,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Allocasaurina littoralis,3.5,6.1,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Allocasaurina littoralis,2,4,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Eucalyptus ovata,8,8.7,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Allocasaurina littoralis,1.5,3.5,W to N,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Banksia marginata,7,3.7,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Allocasaurina littoralis,3,4.1,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Banksia marginata,4,5.1,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Allocasaurina littoralis,2,1.9,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Allocasaurina littoralis,5,2.4,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Allocasaurina littoralis,1,2.6,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Allocasaurina littoralis,2,2.2,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Allocasaurina littoralis,2,2,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Allocasaurina littoralis,3,3.5,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Allocasaurina littoralis,1,3,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Allocasaurina littoralis,3,5.4,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Banksia marginata,4,6,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Banksia marginata,1.5,7.8,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Banksia marginata,1.5,7.9,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Allocasaurina littoralis,4,9.2,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,3,Eucalyptus ovata,5,9.3,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,4,Eucalyptus ovata,32,6.9,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,4,Leptospermum lanigerum,1.5,9.5,,2.5,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,4,Leptospermum lanigerum,2.5,9.6,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,4,Leptospermum lanigerum,2,9.8,,1,,,,,,,,,
19,19/02/2021,BOF,OVAT,A,4,Leptospermum lanigerum,2,10,,1,1,,,,,,,,
19,19/02/2021,BOF,OVAT,D,1,Banksia marginata,32,5.4,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,D,1,Banksia marginata,7,3.8,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,D,1,Banksia marginata,8,4,,,,,,,,,,,
19,19/02/2021,BOF,OVAT,D,1,Eucalyptus amygdalina,21,3.9,W to N,,,,,,,,,,
19,19/02/2021,BOF,OVAT,D,1,Eucalyptus amygdalina,16,6.7,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Banksia marginata,7,2.1,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Allocasaurina littoralis,36,4.8,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Eucalyptus amygdalina,37,6.9,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Eucalyptus ovata,3,8.1,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Banksia marginata,20,9.5,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Eucalyptus amygdalina,47.1,10,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Bedfordia salicina,4,1.9,,2,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Bedfordia salicina,4,2.4,,2,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Bedfordia salicina,4,2.9,,2,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Bedfordia salicina,3.5,4,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Bedfordia salicina,1.5,6.3,,1.5,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Bedfordia salicina,1.5,6.3,,1.5,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Bedfordia salicina,2,8.8,E to S,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,1.5,8.5,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,1.5,8.3,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,1.5,8.3,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,1.5,7,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,1.5,7.8,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,1,6.7,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,1,7.9,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,1,8.3,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,1,8,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Bedfordia salicina,0.5,6.5,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,1,7.3,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Bedfordia salicina,1.5,7.5,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Bedfordia salicina,1.5,7.5,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Bedfordia salicina,1.5,7.5,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Eucalyptus viminalis,1.5,6.8,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Eucalyptus viminalis,3,7.5,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,0.5,8.5,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Leptospermum lanigerum,2,1,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Leptospermum lanigerum,2,1.5,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Leptospermum lanigerum,2,2,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Leptospermum lanigerum,2,2.5,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Leptospermum lanigerum,2,3,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Eucalyptus ovata,12,3.3,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Leptospermum scoparium,4,4,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Leptospermum scoparium,3,4.3,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Leptospermum lanigerum,2.5,4,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Leptospermum lanigerum,2.5,3.8,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Eucalyptus ovata,24,9.5,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Leptospermum scoparium,1,3.7,S to W,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Leptospermum scoparium,1,3.8,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Leptospermum lanigerum,2,6.3,,2,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Leptospermum lanigerum,2,6.3,,2,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Leptospermum scoparium,1,7.8,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Flat triangle,3,7.9,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Tiny leaf,2,8.1,,2,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Leptospermum scoparium,1.5,10,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Leptospermum lanigerum,1.5,3.3,W to N,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Leptospermum lanigerum,1.5,3.3,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Leptospermum lanigerum,1.5,3.3,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Flat triangle,2,2,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Bedfordia salicina,2,3.8,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Bedfordia salicina,2,6,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Bedfordia salicina,2,6,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Bedfordia salicina,2,9.1,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Bedfordia salicina,2,9.3,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Bedfordia salicina,2,9.5,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Bedfordia salicina,2,9.7,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Bedfordia salicina,2,9.9,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Bedfordia salicina,1.5,9.1,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Bedfordia salicina,1.5,9.3,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Bedfordia salicina,1.5,9.5,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Bedfordia salicina,1.5,9.7,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Bedfordia salicina,1.5,9.9,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,Eucalyptus ovata,8,10,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,White pom pom,1.5,7.2,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,White pom pom,1.5,8.9,,,,,,,,,,,
20,19/02/2021,BOF,OVAT,A,4,White pom pom,1.5,8.9,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Eucalyptus ovata,11.5,1.2,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Bedfordia salicina,3,3.9,,3,3,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,1.5,5.1,,1.5,1.5,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,2,5.3,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Eucalyptus amygdalina,1.5,8,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Eucalyptus amygdalina,1.5,8,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Eucalyptus amygdalina,2,7.7,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Eucalyptus viminalis,6,8.3,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Allocasaurina littoralis,3,10,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Eucalyptus viminalis,2,10,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Bedfordia salicina,3,10,,3,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Bedfordia salicina,3,10,,3,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,1.5,9.5,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,1,8.1,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,3,7.7,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,1.5,7.6,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,1.5,7.5,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Eucalyptus amygdalina,25,1.8,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Banksia marginata,6,1.3,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,1,3,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,1.5,5.5,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Allocasaurina littoralis,7,5.9,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,2,6.2,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,1,9,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,1,9.2,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,1,9.4,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,1,9.6,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,1,9.8,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Leptospermum scoparium,1,10,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Eucalyptus ovata,10,10,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Eucalyptus amygdalina,12.5,7.9,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Banksia marginata,6,8.3,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Eucalyptus amygdalina,33.4,5.3,,20,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Eucalyptus amygdalina,73,5.8,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Banksia marginata,22,6.1,,15,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Eucalyptus amygdalina,40.8,8.8,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,1,Eucalyptus amygdalina,21,10,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Leptospermum lanigerum,1.5,3,N to E,1.5,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Leptospermum lanigerum,1.5,3.1,,1.5,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Leptospermum lanigerum,1.5,3.2,,1.5,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Leptospermum lanigerum,1.5,3.3,,1.5,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Leptospermum lanigerum,1.5,3.4,,1.5,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Leptospermum lanigerum,1.5,3.5,,1.5,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Leptospermum lanigerum,1.5,3.6,,1.5,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Leptospermum lanigerum,1.5,3.7,,1.5,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Leptospermum lanigerum,1.5,3.8,,1.5,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Leptospermum lanigerum,1.5,3.9,,1.5,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Leptospermum lanigerum,1.5,4,,1.5,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Leptospermum lanigerum,1.5,1.2,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Allocasaurina littoralis,8,1.3,E to S,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Leptospermum lanigerum,NA,1,No size recorded; also recorded as lep sco wooly; S to W,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Banksia marginata,5,2.8,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Banksia marginata,5,6.9,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Eucalyptus amygdalina,3,8.1,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Eucalyptus amygdalina,8,8.8,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Eucalyptus amygdalina,40,10,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Allocasaurina littoralis,7,7.8,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Eucalyptus amygdalina,18,7.9,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Eucalyptus amygdalina,21,7.9,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Leptospermum lanigerum,2,2.3,W to N,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Leptospermum lanigerum,2,2.3,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Leptospermum lanigerum,2,2.3,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Leptospermum lanigerum,2,3.8,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Leptospermum scoparium,1.5,4.9,,1.5,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Leptospermum scoparium,1.5,4.9,,1.5,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Leptospermum scoparium,2,5.9,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Leptospermum scoparium,2,7.9,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Leptospermum scoparium,2,8.3,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Allocasaurina littoralis,3,8.8,,,,,,,,,,,
21,19/02/2021,BOF,OVAT,A,2,Eucalyptus ovata,4,9,,,,,,,,,,,
22,19/02/2021,BOF,OVAT,A,2,Eucalyptus ovata,10,10,,,,,,,,,,,
22,19/02/2021,BOF,OVAT,A,2,Eucalyptus amygdalina,5,8.2,,,,,,,,,,,
22,19/02/2021,BOF,OVAT,A,2,Eucalyptus ovata,8,7.8,,,,,,,,,,,
22,19/02/2021,BOF,OVAT,A,2,Eucalyptus amygdalina,9,8,,,,,,,,,,,
22,19/02/2021,BOF,OVAT,A,2,Allocasaurina littoralis,8,8.9,,,,,,,,,,,
22,19/02/2021,BOF,OVAT,A,2,Eucalyptus ovata,8,9.3,,,,,,,,,,,
22,19/02/2021,BOF,OVAT,A,2,Leptospermum lanigerum,3.5,10,,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Allocasaurina littoralis,6.4,5.5,N to E,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Banksia marginata,4,6.5,,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Banksia marginata,6,9.5,,4,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Banksia marginata,5,8.5,,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Banksia marginata,9,10,,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Allocasaurina littoralis,8,9.5,,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Banksia marginata,3.5,9,,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Banksia marginata,3.5,10,,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Banksia marginata,3,9.8,,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Banksia marginata,1.5,9.5,,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Allocasaurina littoralis,13,6,,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Banksia marginata,2,6.2,,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Allocasaurina littoralis,15,7,,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Eucalyptus amygdalina,20,7,,20,27,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Eucalyptus amygdalina,11.5,10,,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Banksia marginata,4,2,,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Banksia marginata,6.7,2.2,S to W,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Eucalyptus amygdalina,26.5,4.5,,22.5,35,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Allocasaurina littoralis,12,5.4,,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Banksia marginata,6,9,,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Banksia marginata,5.5,9,,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Banksia marginata,8,9,,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Banksia marginata,3.5,3.4,,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Allocasaurina littoralis,7,6,,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Banksia marginata,6,7,,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Allocasaurina littoralis,5.5,7,,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Eucalyptus amygdalina,40,9,,16.8,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Eucalyptus amygdalina,20.2,9.5,,13.8,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Banksia marginata,3,9,N to W,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Eucalyptus amygdalina,29.6,7.3,,20,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Allocasaurina littoralis,4,10,,,,,,,,,,,
1,14/02/2022,EPF,VIMI,C,4,Banksia marginata,5,8,,,,,,,,,,,
2,14/02/2022,EPF,VIMI,C,1,Eucalyptus amygdalina,66.8,3.5,N to E,,,,,,,,,,
2,14/02/2022,EPF,VIMI,C,1,Eucalyptus amygdalina,12.7,6.7,,20,,,,,,,,,
2,14/02/2022,EPF,VIMI,C,1,Banksia marginata,5.2,7,,,,,,,,,,,
2,14/02/2022,EPF,VIMI,C,1,Eucalyptus amygdalina,17.5,3.5,S to E,,,,,,,,,,
2,14/02/2022,EPF,VIMI,C,1,Banksia marginata,7,3.8,,,,,,,,,,,
2,14/02/2022,EPF,VIMI,C,1,Banksia marginata,5.5,3.8,,,,,,,,,,,
2,14/02/2022,EPF,VIMI,C,1,Banksia marginata,4,4.5,,,,,,,,,,,
2,14/02/2022,EPF,VIMI,C,1,Banksia marginata,6,4.5,,,,,,,,,,,
2,14/02/2022,EPF,VIMI,C,1,Banksia marginata,5,5,,,,,,,,,,,
