Site,Focal_sp,Plot,Tree,Period,Growth,preceding_dbh,PPT,CMD,period_rainfall,period_md,daily_annual_cmd,daily_period_md,norm_md,monthly_period_md,anomaly,growth_no_negs,growth_rate,total_nbh_ba,number_neighbours,total_nci,intra_nci,inter_nci,PC1,PC2,log_total_nci,log_p1_intra_nci,log_p1_inter_nci,std_total_nci,std_intra_nci,std_inter_nci,std_preceding_dbh,std_ppt,std_cmd,std_daily_md,std_norm_md,std_period_ppt,std_period_md,std_daily_period_md,std_monthly_period_md,std_anomaly,std_PC1,std_PC2,site_climate
MER,VIMI,A,3,1,7.55,235,1444.59,-394.5899999999999,1201,-227.5,-1.0810684931506847,-0.6018518518518519,-390.3999,-150.9000000000001,239.4998999999999,7.55,0.019973544973544973,1.1877254411812617,75,173.57852344647287,0,173.57852344647287,4.025342421384582,-1.2221922318044278,5.156630081707243,0,5.162374631524116,1.1089678667355753,-5.954646120125415,1.116836820255944,-1.1943044230120743,2.1113167989421813,-2.169441258798743,-2.169441258798743,-2.166059573406012,0.46097198642859355,-0.30663108842868775,-0.1563798483865591,-0.27882738693355746,1.705791938014428,2.6282900496792854,-1.277860417851146,wet
MER,VIMI,B,1,1,10.05,329,1444.59,-394.5899999999999,1201,-227.5,-1.0810684931506847,-0.6018518518518519,-390.3999,-150.9000000000001,239.4998999999999,10.05,0.02658730158730159,1.3170365363956713,103,108.4095865095245,12.76153846153846,95.64804804798604,4.01283504870159,0.2047234574948499,4.685916521530003,2.6218776330531366,4.571076009361271,0.4641787632340359,-2.3631665632787477,0.3068688466489836,-0.35175773927581094,2.1113167989421813,-2.169441258798743,-2.169441258798743,-2.166059573406012,0.46097198642859355,-0.30663108842868775,-0.1563798483865591,-0.27882738693355746,1.705791938014428,2.6210908543308635,0.1435229160835909,wet
MER,VIMI,B,2,1,9.91,353,1444.59,-394.5899999999999,1201,-227.5,-1.0810684931506847,-0.6018518518518519,-390.3999,-150.9000000000001,239.4998999999999,9.91,0.02621693121693122,3.7716461288506964,35,465.7719896378686,0,465.7719896378686,4.01283504870159,0.2047234574948499,6.14369622176035,0,6.145840893551761,2.4610629525493835,-5.954646120125415,2.464000749797392,-0.13663943704527562,2.1113167989421813,-2.169441258798743,-2.169441258798743,-2.166059573406012,0.46097198642859355,-0.30663108842868775,-0.1563798483865591,-0.27882738693355746,1.705791938014428,2.6210908543308635,0.1435229160835909,wet
MER,VIMI,B,3,1,33.18,320,1444.59,-394.5899999999999,1201,-227.5,-1.0810684931506847,-0.6018518518518519,-390.3999,-150.9000000000001,239.4998999999999,33.18,0.08777777777777777,0.444024066278584,8,18.59666581754545,0,18.59666581754545,4.01283504870159,0.2047234574948499,2.922982307529465,0,2.975359440416173,-1.9507097539983627,-5.954646120125415,-1.8789629265959717,-0.4324271026122617,2.1113167989421813,-2.169441258798743,-2.169441258798743,-2.166059573406012,0.46097198642859355,-0.30663108842868775,-0.1563798483865591,-0.27882738693355746,1.705791938014428,2.6210908543308635,0.1435229160835909,wet
MER,VIMI,B,4,1,27.28,382,1444.59,-394.5899999999999,1201,-227.5,-1.0810684931506847,-0.6018518518518519,-390.3999,-150.9000000000001,239.4998999999999,27.28,0.07216931216931217,0.41359459983591323,17,43.72454755192508,0,43.72454755192508,4.01283504870159,0.2047234574948499,3.7779096732679407,0,3.8005225131205855,-0.7796199525788311,-5.954646120125415,-0.7486446122238163,0.12329517814995455,2.1113167989421813,-2.169441258798743,-2.169441258798743,-2.166059573406012,0.46097198642859355,-0.30663108842868775,-0.1563798483865591,-0.27882738693355746,1.705791938014428,2.6210908543308635,0.1435229160835909,wet
MER,VIMI,B,5,1,7.15,558,1444.59,-394.5899999999999,1201,-227.5,-1.0810684931506847,-0.6018518518518519,-390.3999,-150.9000000000001,239.4998999999999,7.15,0.018915343915343916,1.9418097798040537,97,114.79778916908418,0,114.79778916908418,4.01283504870159,0.2047234574948499,4.743172225591003,0,4.751845473152535,0.5426083161832668,-5.954646120125415,0.5544890351443722,1.7008293945072135,2.1113167989421813,-2.169441258798743,-2.169441258798743,-2.166059573406012,0.46097198642859355,-0.30663108842868775,-0.1563798483865591,-0.27882738693355746,1.705791938014428,2.6210908543308635,0.1435229160835909,wet
DOG,VIMI,C,1,1,15.44,338,1211.268,-53.26800000000003,1212.8,-239.29999999999995,-0.14593972602739733,-0.6313984168865434,-49.62479999999999,-138.10000000000014,-88.47520000000014,15.44,0.04073878627968337,0.6918218992194594,48,89.62032778975468,0,89.62032778975468,-0.6825736538130545,0.48502754079667254,4.495582166902688,0,4.506678556422416,0.20345647208210854,-5.954646120125415,0.21865644007928103,-0.2710883759393602,1.244412490672142,-1.1119413020610378,-1.1119413020610378,-1.1103661959396225,0.48891140085838297,-0.3291310159731236,-0.17318090689293905,-0.2498313063674332,0.734702730487909,-0.0815682369786566,0.422740220530442,wet
DOG,VIMI,C,2,1,27,249,1211.268,-53.26800000000003,1212.8,-239.29999999999995,-0.14593972602739733,-0.6313984168865434,-49.62479999999999,-138.10000000000014,-88.47520000000014,27,0.0712401055408971,1.8399200760665027,53,151.38686417066498,7.854461604461605,143.5324025662034,-0.6825736538130545,0.48502754079667254,5.0198385748262275,2.1809214680832856,4.973503721627113,0.9215892132393313,-2.9671936284589595,0.8581191733197606,-1.0688187467109287,1.244412490672142,-1.1119413020610378,-1.1119413020610378,-1.1103661959396225,0.48891140085838297,-0.3291310159731236,-0.17318090689293905,-0.2498313063674332,0.734702730487909,-0.0815682369786566,0.422740220530442,wet
DOG,VIMI,C,3,1,15.47,288,1211.268,-53.26800000000003,1212.8,-239.29999999999995,-0.14593972602739733,-0.6313984168865434,-49.62479999999999,-138.10000000000014,-88.47520000000014,15.47,0.0408179419525066,1.838015485520264,51,153.59416330703138,0,153.59416330703138,-0.6825736538130545,0.48502754079667254,5.034313820688399,0,5.040803381928553,0.9414175793457158,-5.954646120125415,0.9503070584858148,-0.7192515055863088,1.244412490672142,-1.1119413020610378,-1.1119413020610378,-1.1103661959396225,0.48891140085838297,-0.3291310159731236,-0.17318090689293905,-0.2498313063674332,0.734702730487909,-0.0815682369786566,0.422740220530442,wet
DOG,VIMI,C,4,1,36.97,656,1211.268,-53.26800000000003,1212.8,-239.29999999999995,-0.14593972602739733,-0.6313984168865434,-49.62479999999999,-138.10000000000014,-88.47520000000014,36.97,0.09754617414248021,0.6292138846242318,116,143.3078362332055,0.06578947368421052,143.2420467595213,-0.6825736538130545,0.48502754079667254,4.964995017450697,0.06371581438610778,4.971492768752242,0.8464638478691721,-5.867367430254191,0.8553645458539966,2.579229128615233,1.244412490672142,-1.1119413020610378,-1.1119413020610378,-1.1103661959396225,0.48891140085838297,-0.3291310159731236,-0.17318090689293905,-0.2498313063674332,0.734702730487909,-0.0815682369786566,0.422740220530442,wet
DOG,VIMI,C,5,1,11.03,370,1211.268,-53.26800000000003,1212.8,-239.29999999999995,-0.14593972602739733,-0.6313984168865434,-49.62479999999999,-138.10000000000014,-88.47520000000014,11.03,0.029102902374670184,1.364982738076595,11,82.32096340497839,0,82.32096340497839,-0.6825736538130545,0.48502754079667254,4.410625794627604,0,4.422700179035698,0.0870822102160002,-5.954646120125415,0.10362184738918123,0.01573602703468689,1.244412490672142,-1.1119413020610378,-1.1119413020610378,-1.1103661959396225,0.48891140085838297,-0.3291310159731236,-0.17318090689293905,-0.2498313063674332,0.734702730487909,-0.0815682369786566,0.422740220530442,wet
DOG,VIMI,C,6,1,24.9,340,1211.268,-53.26800000000003,1212.8,-239.29999999999995,-0.14593972602739733,-0.6313984168865434,-49.62479999999999,-138.10000000000014,-88.47520000000014,24.9,0.06569920844327176,0.39566003277473255,61,101.22339047104235,0,101.22339047104235,-0.6825736538130545,0.48502754079667254,4.617329861283461,0,4.627160521162628,0.3702279300439309,-5.954646120125415,0.38369408633636815,-0.25316185075348224,1.244412490672142,-1.1119413020610378,-1.1119413020610378,-1.1103661959396225,0.48891140085838297,-0.3291310159731236,-0.17318090689293905,-0.2498313063674332,0.734702730487909,-0.0815682369786566,0.422740220530442,wet
DOG,VIMI,C,7,1,22.02,387,1211.268,-53.26800000000003,1212.8,-239.29999999999995,-0.14593972602739733,-0.6313984168865434,-49.62479999999999,-138.10000000000014,-88.47520000000014,22.02,0.05810026385224274,1.2189685801212122,34,50.78105066568091,7.236842105263158,43.54420856041775,-0.6825736538130545,0.48502754079667254,3.9275232666036617,2.1086170308137673,3.7964821468224406,-0.5746774506414332,-3.0662371173880687,-0.7541791546368664,0.1681114911146494,1.244412490672142,-1.1119413020610378,-1.1119413020610378,-1.1103661959396225,0.48891140085838297,-0.3291310159731236,-0.17318090689293905,-0.2498313063674332,0.734702730487909,-0.0815682369786566,0.422740220530442,wet
DOG,VIMI,D,1,1,12.82,304,1211.268,-53.26800000000003,1212.8,-239.29999999999995,-0.14593972602739733,-0.6313984168865434,-49.62479999999999,-138.10000000000014,-88.47520000000014,12.82,0.03382585751978892,0.7786044692840604,35,76.48191696636827,0,76.48191696636827,-2.0781457358732203,0.3753429060428675,4.337054333365849,0,4.3500445796675304,-0.013696863436357242,-5.954646120125415,0.004097332388321354,-0.5758393040992853,1.244412490672142,-1.1119413020610378,-1.1119413020610378,-1.1103661959396225,0.48891140085838297,-0.3291310159731236,-0.17318090689293905,-0.2498313063674332,0.734702730487909,-0.8848541305234899,0.31348084872807735,wet
DOG,VIMI,D,2,1,25.36,379,1211.268,-53.26800000000003,1212.8,-239.29999999999995,-0.14593972602739733,-0.6313984168865434,-49.62479999999999,-138.10000000000014,-88.47520000000014,25.36,0.06691292875989446,0.6650139037082142,34,78.37889998683501,0,78.37889998683501,-2.0781457358732203,0.3753429060428675,4.361554758312643,0,4.374232589698245,0.01986411371267938,-5.954646120125415,0.0372303598229213,0.09640539037113763,1.244412490672142,-1.1119413020610378,-1.1119413020610378,-1.1103661959396225,0.48891140085838297,-0.3291310159731236,-0.17318090689293905,-0.2498313063674332,0.734702730487909,-0.8848541305234899,0.31348084872807735,wet
DOG,VIMI,D,3,1,13.45,299,1211.268,-53.26800000000003,1212.8,-239.29999999999995,-0.14593972602739733,-0.6313984168865434,-49.62479999999999,-138.10000000000014,-88.47520000000014,13.45,0.03548812664907652,0.8987782422655038,69,176.11123827733707,0,176.11123827733707,-2.0781457358732203,0.3753429060428675,5.171115831054418,0,5.176778000016213,1.1288106206422104,-5.954646120125415,1.136566727875186,-0.6206556170639801,1.244412490672142,-1.1119413020610378,-1.1119413020610378,-1.1103661959396225,0.48891140085838297,-0.3291310159731236,-0.17318090689293905,-0.2498313063674332,0.734702730487909,-0.8848541305234899,0.31348084872807735,wet
DOG,VIMI,D,4,1,7.43,215,1211.268,-53.26800000000003,1212.8,-239.29999999999995,-0.14593972602739733,-0.6313984168865434,-49.62479999999999,-138.10000000000014,-88.47520000000014,7.43,0.019604221635883903,1.4513529741054125,68,170.5584944814985,0,170.5584944814985,-2.0781457358732203,0.3753429060428675,5.139078314024231,0,5.1449242841467715,1.0849252439886654,-5.954646120125415,1.092933124265134,-1.3735696748708537,1.244412490672142,-1.1119413020610378,-1.1119413020610378,-1.1103661959396225,0.48891140085838297,-0.3291310159731236,-0.17318090689293905,-0.2498313063674332,0.734702730487909,-0.8848541305234899,0.31348084872807735,wet
DOG,VIMI,D,5,1,25.47,190,1211.268,-53.26800000000003,1212.8,-239.29999999999995,-0.14593972602739733,-0.6313984168865434,-49.62479999999999,-138.10000000000014,-88.47520000000014,25.47,0.06720316622691293,0.9765161670804199,48,73.87127118692761,0,73.87127118692761,-2.0781457358732203,0.3753429060428675,4.302323999825338,0,4.315770254687048,-0.06127089257514642,-5.954646120125415,-0.04285205073326196,-1.597651239694328,1.244412490672142,-1.1119413020610378,-1.1119413020610378,-1.1103661959396225,0.48891140085838297,-0.3291310159731236,-0.17318090689293905,-0.2498313063674332,0.734702730487909,-0.8848541305234899,0.31348084872807735,wet
DOG,VIMI,D,6,1,9.38,561,1211.268,-53.26800000000003,1212.8,-239.29999999999995,-0.14593972602739733,-0.6313984168865434,-49.62479999999999,-138.10000000000014,-88.47520000000014,9.38,0.024749340369393143,0.443713834004042,52,70.580717328065,0,70.580717328065,-2.0781457358732203,0.3753429060428675,4.256756981528787,0,4.270825726635319,-0.1236891429982029,-5.954646120125415,-0.10441760652235385,1.7277191822860305,1.244412490672142,-1.1119413020610378,-1.1119413020610378,-1.1103661959396225,0.48891140085838297,-0.3291310159731236,-0.17318090689293905,-0.2498313063674332,0.734702730487909,-0.8848541305234899,0.31348084872807735,wet
DOG,VIMI,D,7,1,28.11,428,1211.268,-53.26800000000003,1212.8,-239.29999999999995,-0.14593972602739733,-0.6313984168865434,-49.62479999999999,-138.10000000000014,-88.47520000000014,28.11,0.0741688654353562,0.4852260539304141,46,78.39383732697226,0,78.39383732697226,-2.0781457358732203,0.3753429060428675,4.361745318743473,0,4.374420749711533,0.02012514568573711,-5.954646120125415,0.03748810367512063,0.5356052574251472,1.244412490672142,-1.1119413020610378,-1.1119413020610378,-1.1103661959396225,0.48891140085838297,-0.3291310159731236,-0.17318090689293905,-0.2498313063674332,0.734702730487909,-0.8848541305234899,0.31348084872807735,wet
DOG,VIMI,E,1,1,24.44,394,1211.268,-53.26800000000003,1212.8,-239.29999999999995,-0.14593972602739733,-0.6313984168865434,-49.62479999999999,-138.10000000000014,-88.47520000000014,24.44,0.06448548812664907,1.2467512547532336,59,118.54753543912447,0,118.54753543912447,-1.176782343910464,-0.4185610593131446,4.775314023085063,0,4.783714078377109,0.5866365374720672,-5.954646120125415,0.5981430343723957,0.2308543292652222,1.244412490672142,-1.1119413020610378,-1.1119413020610378,-1.1103661959396225,0.48891140085838297,-0.3291310159731236,-0.17318090689293905,-0.2498313063674332,0.734702730487909,-0.36603284781873235,-0.47734503787765864,wet
DOG,VIMI,E,2,1,21.47,552,1211.268,-53.26800000000003,1212.8,-239.29999999999995,-0.14593972602739733,-0.6313984168865434,-49.62479999999999,-138.10000000000014,-88.47520000000014,21.47,0.05664907651715039,0.9923874931663554,71,56.271849035054245,0,56.271849035054245,-1.176782343910464,-0.4185610593131446,4.030194392956032,0,4.047809212161059,-0.43403730530270296,-5.954646120125415,-0.4099083138216105,1.6470498189495797,1.244412490672142,-1.1119413020610378,-1.1119413020610378,-1.1103661959396225,0.48891140085838297,-0.3291310159731236,-0.17318090689293905,-0.2498313063674332,0.734702730487909,-0.36603284781873235,-0.47734503787765864,wet
DOG,VIMI,E,3,1,16.11,195,1211.268,-53.26800000000003,1212.8,-239.29999999999995,-0.14593972602739733,-0.6313984168865434,-49.62479999999999,-138.10000000000014,-88.47520000000014,16.11,0.0425065963060686,2.2919716969731723,49,115.17041036462403,0,115.17041036462403,-1.176782343910464,-0.4185610593131446,4.746412860795281,0,4.755058167968349,0.5470473773128312,-5.954646120125415,0.5588898231933341,-1.552834926729633,1.244412490672142,-1.1119413020610378,-1.1119413020610378,-1.1103661959396225,0.48891140085838297,-0.3291310159731236,-0.17318090689293905,-0.2498313063674332,0.734702730487909,-0.36603284781873235,-0.47734503787765864,wet
DOG,VIMI,E,4,1,16.01,152,1211.268,-53.26800000000003,1212.8,-239.29999999999995,-0.14593972602739733,-0.6313984168865434,-49.62479999999999,-138.10000000000014,-88.47520000000014,16.01,0.042242744063324546,1.8988288653121286,72,131.9361186839045,0,131.9361186839045,-1.176782343910464,-0.4185610593131446,4.882317856080722,0,4.889868702188311,0.7332116765492609,-5.954646120125415,0.7435549164817518,-1.9382552182260089,1.244412490672142,-1.1119413020610378,-1.1119413020610378,-1.1103661959396225,0.48891140085838297,-0.3291310159731236,-0.17318090689293905,-0.2498313063674332,0.734702730487909,-0.36603284781873235,-0.47734503787765864,wet
DOG,VIMI,E,5,1,16.41,400,1211.268,-53.26800000000003,1212.8,-239.29999999999995,-0.14593972602739733,-0.6313984168865434,-49.62479999999999,-138.10000000000014,-88.47520000000014,16.41,0.04329815303430079,1.448344113741437,65,181.8507200130131,0,181.8507200130131,-1.176782343910464,-0.4185610593131446,5.20318613080384,0,5.20867008231262,1.172740903459365,-5.954646120125415,1.1802528862789397,0.28463390482285605,1.244412490672142,-1.1119413020610378,-1.1119413020610378,-1.1103661959396225,0.48891140085838297,-0.3291310159731236,-0.17318090689293905,-0.2498313063674332,0.734702730487909,-0.36603284781873235,-0.47734503787765864,wet
DOG,VIMI,E,6,1,20.41,311,1211.268,-53.26800000000003,1212.8,-239.29999999999995,-0.14593972602739733,-0.6313984168865434,-49.62479999999999,-138.10000000000014,-88.47520000000014,20.41,0.053852242744063326,0.5707786904711347,36,52.49892148549754,0,52.49892148549754,-1.176782343910464,-0.4185610593131446,3.960792626253185,0,3.979661494549184,-0.5291046811329255,-5.954646120125415,-0.503257878104594,-0.5130964659487125,1.244412490672142,-1.1119413020610378,-1.1119413020610378,-1.1103661959396225,0.48891140085838297,-0.3291310159731236,-0.17318090689293905,-0.2498313063674332,0.734702730487909,-0.36603284781873235,-0.47734503787765864,wet
DOG,VIMI,E,7,1,14.91,280,1211.268,-53.26800000000003,1212.8,-239.29999999999995,-0.14593972602739733,-0.6313984168865434,-49.62479999999999,-138.10000000000014,-88.47520000000014,14.91,0.03934036939313984,1.3441806823208504,76,276.1195198826311,0,276.1195198826311,-1.176782343910464,-0.4185610593131446,5.620833815034079,0,5.624448892847422,1.7448397310200385,-5.954646120125415,1.7497917081448875,-0.7909576063298206,1.244412490672142,-1.1119413020610378,-1.1119413020610378,-1.1103661959396225,0.48891140085838297,-0.3291310159731236,-0.17318090689293905,-0.2498313063674332,0.734702730487909,-0.36603284781873235,-0.47734503787765864,wet
GRA,AMYG,A,1,1,9.94,414,631.8444999999999,537.1555000000001,800.5,238.0999999999999,1.4716589041095893,0.6487738419618526,534.7063,240.60000000000014,-294.1062999999999,9.94,0.027084468664850134,0.39384811921177454,5,10.434816627258488,7.811111111111111,2.6237055161473766,-2.213398287084574,-0.263273590741543,2.3451479675197993,2.1760135513045826,1.287497125537782,-2.7422341917624813,-2.973916551968128,-4.191017052325179,0.41011958112400165,-0.908426626354565,0.7173366984983305,0.7173366984983305,0.6998437416927069,-0.48731068129434835,0.5811626628161752,0.5547632380153763,0.6080449210068872,0.1258572969723583,-0.9627049759586072,-0.3226596409394694,dry
GRA,AMYG,A,2,1,20.02,518,631.8444999999999,537.1555000000001,800.5,238.0999999999999,1.4716589041095893,0.6487738419618526,534.7063,240.60000000000014,-294.1062999999999,20.02,0.05455040871934605,0.4243898975918112,10,11.319750403535233,8.583333333333332,2.7364170702018997,-2.213398287084574,-0.263273590741543,2.4265490233742857,2.26002547857525,1.318127149628832,-2.630730045145736,-2.8588360022429553,-4.149059676450004,1.3422988907896547,-0.908426626354565,0.7173366984983305,0.7173366984983305,0.6998437416927069,-0.48731068129434835,0.5811626628161752,0.5547632380153763,0.6080449210068872,0.1258572969723583,-0.9627049759586072,-0.3226596409394694,dry
GRA,AMYG,A,3,1,44,231,631.8444999999999,537.1555000000001,800.5,238.0999999999999,1.4716589041095893,0.6487738419618526,534.7063,240.60000000000014,-294.1062999999999,44,0.11989100817438691,0.40484683509199243,7,27.329707792207792,12.504166666666666,14.825541125541125,-2.213398287084574,-0.263273590741543,3.3079743080499533,2.602998279799556,2.761625161792617,-1.4233430752534388,-2.389027728728244,-2.1717387154416117,-1.23015747338383,-0.908426626354565,0.7173366984983305,0.7173366984983305,0.6998437416927069,-0.48731068129434835,0.5811626628161752,0.5547632380153763,0.6080449210068872,0.1258572969723583,-0.9627049759586072,-0.3226596409394694,dry
GRA,AMYG,A,4,1,21.2,291,631.8444999999999,537.1555000000001,800.5,238.0999999999999,1.4716589041095893,0.6487738419618526,534.7063,240.60000000000014,-294.1062999999999,21.2,0.05776566757493188,0.7549600575749802,39,93.81289218191047,55.05004440262562,38.76284777928484,-2.213398287084574,-0.263273590741543,4.541302289871663,4.026244941714566,3.682933003450967,0.2660844471292799,-0.43944731117623037,-0.9097201386915689,-0.6923617178074919,-0.908426626354565,0.7173366984983305,0.7173366984983305,0.6998437416927069,-0.48731068129434835,0.5811626628161752,0.5547632380153763,0.6080449210068872,0.1258572969723583,-0.9627049759586072,-0.3226596409394694,dry
GRA,AMYG,A,6,1,12.86,355,631.8444999999999,537.1555000000001,800.5,238.0999999999999,1.4716589041095893,0.6487738419618526,534.7063,240.60000000000014,-294.1062999999999,12.86,0.0350408719346049,1.0812678617253912,28,111.25045694724857,12.140757575757576,99.10969937149099,-2.213398287084574,-0.263273590741543,4.711784028428912,2.57571866556177,4.606266578445073,0.49961238570475336,-2.4263956728376654,0.35507331197755876,-0.11871291185939768,-0.908426626354565,0.7173366984983305,0.7173366984983305,0.6998437416927069,-0.48731068129434835,0.5811626628161752,0.5547632380153763,0.6080449210068872,0.1258572969723583,-0.9627049759586072,-0.3226596409394694,dry
GRA,AMYG,A,7,1,10.39,274,631.8444999999999,537.1555000000001,800.5,238.0999999999999,1.4716589041095893,0.6487738419618526,534.7063,240.60000000000014,-294.1062999999999,10.39,0.028310626702997277,0.7593182319836725,28,92.01652241543603,40.500005890154625,51.51651652528141,-2.213398287084574,-0.263273590741543,4.521968152396553,3.7256935691680795,3.9611277206027737,0.2396003127761987,-0.851146200809741,-0.5286456648573408,-0.8447371818874544,-0.908426626354565,0.7173366984983305,0.7173366984983305,0.6998437416927069,-0.48731068129434835,0.5811626628161752,0.5547632380153763,0.6080449210068872,0.1258572969723583,-0.9627049759586072,-0.3226596409394694,dry
GRA,AMYG,A,8,1,25.85,317,631.8444999999999,537.1555000000001,800.5,238.0999999999999,1.4716589041095893,0.6487738419618526,534.7063,240.60000000000014,-294.1062999999999,25.85,0.07043596730245232,0.47966936192437715,9,42.00160400245506,38.43215955801062,3.569444444444444,-2.213398287084574,-0.263273590741543,3.7377078080887727,3.674581715804167,1.5193916317493166,-0.8346889516495294,-0.9211598330841333,-3.8733651650271654,-0.4593168903910786,-0.908426626354565,0.7173366984983305,0.7173366984983305,0.6998437416927069,-0.48731068129434835,0.5811626628161752,0.5547632380153763,0.6080449210068872,0.1258572969723583,-0.9627049759586072,-0.3226596409394694,dry
GRA,AMYG,B,1,1,5.61,251,631.8444999999999,537.1555000000001,800.5,238.0999999999999,1.4716589041095893,0.6487738419618526,534.7063,240.60000000000014,-294.1062999999999,5.61,0.015286103542234333,1.356609608256615,48,54.92638415201261,6.000000000000001,48.92638415201261,0.447567898244771,-0.750747434535033,4.005993818718049,1.9459101490553135,3.9105496035447516,-0.46718754333972895,-3.2891149634884904,-0.5979281787121752,-1.0508922215250507,-0.908426626354565,0.7173366984983305,0.7173366984983305,0.6998437416927069,-0.48731068129434835,0.5811626628161752,0.5547632380153763,0.6080449210068872,0.1258572969723583,0.5689368699569642,-0.8082434792091512,dry
GRA,AMYG,B,2,1,9.28,187,631.8444999999999,537.1555000000001,800.5,238.0999999999999,1.4716589041095893,0.6487738419618526,534.7063,240.60000000000014,-294.1062999999999,9.28,0.02528610354223433,1.4938791430607308,36,59.5788716501402,0.7,58.8788716501402,0.447567898244771,-0.750747434535033,4.0873010087060075,0.5306282510621704,4.092323715855853,-0.3558119753173739,-5.227785151501231,-0.34893181057540146,-1.6245410274731449,-0.908426626354565,0.7173366984983305,0.7173366984983305,0.6998437416927069,-0.48731068129434835,0.5811626628161752,0.5547632380153763,0.6080449210068872,0.1258572969723583,0.5689368699569642,-0.8082434792091512,dry
GRA,AMYG,B,3,1,7.92,320,631.8444999999999,537.1555000000001,800.5,238.0999999999999,1.4716589041095893,0.6487738419618526,534.7063,240.60000000000014,-294.1062999999999,7.92,0.021580381471389645,1.3527014669955495,12,56.625419485055744,3.1797752808988764,53.44564420415687,0.447567898244771,-0.750747434535033,4.036457991900363,1.4302574845410068,3.997202849928536,-0.4254573520366705,-3.9954621933094607,-0.4792295182566311,-0.4324271026122617,-0.908426626354565,0.7173366984983305,0.7173366984983305,0.6998437416927069,-0.48731068129434835,0.5811626628161752,0.5547632380153763,0.6080449210068872,0.1258572969723583,0.5689368699569642,-0.8082434792091512,dry
GRA,AMYG,C,1,1,12.66,302,631.8444999999999,537.1555000000001,800.5,238.0999999999999,1.4716589041095893,0.6487738419618526,534.7063,240.60000000000014,-294.1062999999999,12.66,0.03449591280653951,0.67741376991193325,99,66.87131781654574,23.983078159533857,42.88823965701188,-2.6742927320472196,-0.6426042492548468,4.202770143013109,3.218198722067183,3.7816463948304446,-0.19764096455673075,-1.5463187540937926,-0.7745013463814346,-0.5937658292851632,-0.908426626354565,0.7173366984983305,0.7173366984983305,0.6998437416927069,-0.48731068129434835,0.5811626628161752,0.5547632380153763,0.6080449210068872,0.1258572969723583,-1.2279940361303534,-0.7005195804612458,dry
GRA,AMYG,C,2,1,12.81,372,631.8444999999999,537.1555000000001,800.5,238.0999999999999,1.4716589041095893,0.6487738419618526,534.7063,240.60000000000014,-294.1062999999999,12.81,0.03490463215258856,1.2717921043968345,15,26.494089553969395,21.559830485969727,4.93425906799967,-2.6742927320472196,-0.6426042492548468,3.276921672416748,3.116170912681847,1.7807421791562283,-1.4658793495085407,-1.686077676103658,-3.5153640377626623,0.033662552220564836,-0.908426626354565,0.7173366984983305,0.7173366984983305,0.6998437416927069,-0.48731068129434835,0.5811626628161752,0.5547632380153763,0.6080449210068872,0.1258572969723583,-1.2279940361303534,-0.7005195804612458,dry
GRA,AMYG,C,3,1,10.76,331,631.8444999999999,537.1555000000001,800.5,238.0999999999999,1.4716589041095893,0.6487738419618526,534.7063,240.60000000000014,-294.1062999999999,10.76,0.029318801089918255,0.9908865972761032,9,31.569635751274877,28.970689655172414,2.598946096102464,-2.6742927320472196,-0.6426042492548468,3.4521957646913304,3.400219892581075,1.2806410515194522,-1.2257867870970813,-1.2969839626555317,-4.2004085850827115,-0.333831214089933,-0.908426626354565,0.7173366984983305,0.7173366984983305,0.6998437416927069,-0.48731068129434835,0.5811626628161752,0.5547632380153763,0.6080449210068872,0.1258572969723583,-1.2279940361303534,-0.7005195804612458,dry
GRA,AMYG,C,4,1,14.24,489,631.8444999999999,537.1555000000001,800.5,238.0999999999999,1.4716589041095893,0.6487738419618526,534.7063,240.60000000000014,-294.1062999999999,14.24,0.038801089918256135,0.5674666664160877,13,40.66091019686531,37.236298657393995,3.4246115394713206,-2.6742927320472196,-0.6426042492548468,3.7052671935095423,3.6437852910663455,1.487182486916231,-0.8791264961802305,-0.9633451465692081,-3.9174856395120234,1.0823642755944245,-0.908426626354565,0.7173366984983305,0.7173366984983305,0.6998437416927069,-0.48731068129434835,0.5811626628161752,0.5547632380153763,0.6080449210068872,0.1258572969723583,-1.2279940361303534,-0.7005195804612458,dry
GRA,AMYG,C,5,1,10.99,619,631.8444999999999,537.1555000000001,800.5,238.0999999999999,1.4716589041095893,0.6487738419618526,534.7063,240.60000000000014,-294.1062999999999,10.99,0.029945504087193462,0.8959296031268612,20,39.926536668573895,35.77090254706533,4.155634121508556,-2.6742927320472196,-0.6426042492548468,3.6870411822413973,3.6047068407575282,1.6400901208655878,-0.904092705909925,-1.0168752784212927,-3.7080309210721647,2.2475884126764907,-0.908426626354565,0.7173366984983305,0.7173366984983305,0.6998437416927069,-0.48731068129434835,0.5811626628161752,0.5547632380153763,0.6080449210068872,0.1258572969723583,-1.2279940361303534,-0.7005195804612458,dry
